20000
1,outside,Room Description,
NORTH,246,North Discription
SOUTH,446,South Descripton
EAST,247,East Description
WEST,245,West Description
247,outside,Room Description,
NORTH,247,North Discription
SOUTH,447,South Descripton
EAST,248,East Description
WEST,246,West Description
248,outside,Room Description,
NORTH,248,North Discription
SOUTH,448,South Descripton
EAST,249,East Description
WEST,247,West Description
249,outside,Room Description,
NORTH,249,North Discription
SOUTH,449,South Descripton
EAST,250,East Description
WEST,248,West Description
250,outside,Room Description,
NORTH,250,North Discription
SOUTH,450,South Descripton
EAST,251,East Description
WEST,249,West Description
251,outside,Room Description,
NORTH,251,North Discription
SOUTH,451,South Descripton
EAST,252,East Description
WEST,250,West Description
252,outside,Room Description,
NORTH,252,North Discription
SOUTH,452,South Descripton
EAST,253,East Description
WEST,251,West Description
253,outside,Room Description,
NORTH,253,North Discription
SOUTH,453,South Descripton
EAST,254,East Description
WEST,252,West Description
254,outside,Room Description,
NORTH,254,North Discription
SOUTH,454,South Descripton
EAST,255,East Description
WEST,253,West Description
255,outside,Room Description,
NORTH,255,North Discription
SOUTH,455,South Descripton
EAST,256,East Description
WEST,254,West Description
256,outside,Room Description,
NORTH,256,North Discription
SOUTH,456,South Descripton
EAST,257,East Description
WEST,255,West Description
257,outside,Room Description,
NORTH,257,North Discription
SOUTH,457,South Descripton
EAST,258,East Description
WEST,256,West Description
258,outside,Room Description,
NORTH,258,North Discription
SOUTH,458,South Descripton
EAST,259,East Description
WEST,257,West Description
259,outside,Room Description,
NORTH,259,North Discription
SOUTH,459,South Descripton
EAST,260,East Description
WEST,258,West Description
260,outside,Room Description,
NORTH,260,North Discription
SOUTH,460,South Descripton
EAST,261,East Description
WEST,259,West Description
261,outside,Room Description,
NORTH,261,North Discription
SOUTH,461,South Descripton
EAST,262,East Description
WEST,260,West Description
262,outside,Room Description,
NORTH,262,North Discription
SOUTH,462,South Descripton
EAST,263,East Description
WEST,261,West Description
263,outside,Room Description,
NORTH,263,North Discription
SOUTH,463,South Descripton
EAST,264,East Description
WEST,262,West Description
264,outside,Room Description,
NORTH,264,North Discription
SOUTH,464,South Descripton
EAST,265,East Description
WEST,263,West Description
265,outside,Room Description,
NORTH,265,North Discription
SOUTH,465,South Descripton
EAST,266,East Description
WEST,264,West Description
266,outside,Room Description,
NORTH,266,North Discription
SOUTH,466,South Descripton
EAST,267,East Description
WEST,265,West Description
267,outside,Room Description,
NORTH,267,North Discription
SOUTH,467,South Descripton
EAST,268,East Description
WEST,266,West Description
268,outside,Room Description,
NORTH,268,North Discription
SOUTH,468,South Descripton
EAST,269,East Description
WEST,267,West Description
269,outside,Room Description,
NORTH,269,North Discription
SOUTH,469,South Descripton
EAST,270,East Description
WEST,268,West Description
270,outside,Room Description,
NORTH,270,North Discription
SOUTH,470,South Descripton
EAST,271,East Description
WEST,269,West Description
271,outside,Room Description,
NORTH,271,North Discription
SOUTH,471,South Descripton
EAST,272,East Description
WEST,270,West Description
272,outside,Room Description,
NORTH,272,North Discription
SOUTH,472,South Descripton
EAST,273,East Description
WEST,271,West Description
273,outside,Room Description,
NORTH,273,North Discription
SOUTH,473,South Descripton
EAST,274,East Description
WEST,272,West Description
274,outside,Room Description,
NORTH,274,North Discription
SOUTH,474,South Descripton
EAST,275,East Description
WEST,273,West Description
275,outside,Room Description,
NORTH,275,North Discription
SOUTH,475,South Descripton
EAST,276,East Description
WEST,274,West Description
276,outside,Room Description,
NORTH,276,North Discription
SOUTH,476,South Descripton
EAST,277,East Description
WEST,275,West Description
277,outside,Room Description,
NORTH,277,North Discription
SOUTH,477,South Descripton
EAST,278,East Description
WEST,276,West Description
278,outside,Room Description,
NORTH,278,North Discription
SOUTH,478,South Descripton
EAST,279,East Description
WEST,277,West Description
279,outside,Room Description,
NORTH,279,North Discription
SOUTH,479,South Descripton
EAST,280,East Description
WEST,278,West Description
280,outside,Room Description,
NORTH,280,North Discription
SOUTH,480,South Descripton
EAST,281,East Description
WEST,279,West Description
281,outside,Room Description,
NORTH,281,North Discription
SOUTH,481,South Descripton
EAST,282,East Description
WEST,280,West Description
282,outside,Room Description,
NORTH,282,North Discription
SOUTH,482,South Descripton
EAST,283,East Description
WEST,281,West Description
283,outside,Room Description,
NORTH,283,North Discription
SOUTH,483,South Descripton
EAST,284,East Description
WEST,282,West Description
284,outside,Room Description,
NORTH,284,North Discription
SOUTH,484,South Descripton
EAST,285,East Description
WEST,283,West Description
285,outside,Room Description,
NORTH,285,North Discription
SOUTH,485,South Descripton
EAST,286,East Description
WEST,284,West Description
286,outside,Room Description,
NORTH,286,North Discription
SOUTH,486,South Descripton
EAST,287,East Description
WEST,285,West Description
287,outside,Room Description,
NORTH,287,North Discription
SOUTH,487,South Descripton
EAST,288,East Description
WEST,286,West Description
288,outside,Room Description,
NORTH,288,North Discription
SOUTH,488,South Descripton
EAST,289,East Description
WEST,287,West Description
289,outside,Room Description,
NORTH,289,North Discription
SOUTH,489,South Descripton
EAST,290,East Description
WEST,288,West Description
290,outside,Room Description,
NORTH,290,North Discription
SOUTH,490,South Descripton
EAST,291,East Description
WEST,289,West Description
291,outside,Room Description,
NORTH,291,North Discription
SOUTH,491,South Descripton
EAST,292,East Description
WEST,290,West Description
292,outside,Room Description,
NORTH,292,North Discription
SOUTH,492,South Descripton
EAST,293,East Description
WEST,291,West Description
293,outside,Room Description,
NORTH,293,North Discription
SOUTH,493,South Descripton
EAST,294,East Description
WEST,292,West Description
294,outside,Room Description,
NORTH,294,North Discription
SOUTH,494,South Descripton
EAST,295,East Description
WEST,293,West Description
295,outside,Room Description,
NORTH,295,North Discription
SOUTH,495,South Descripton
EAST,296,East Description
WEST,294,West Description
296,outside,Room Description,
NORTH,296,North Discription
SOUTH,496,South Descripton
EAST,297,East Description
WEST,295,West Description
297,outside,Room Description,
NORTH,297,North Discription
SOUTH,497,South Descripton
EAST,298,East Description
WEST,296,West Description
298,outside,Room Description,
NORTH,298,North Discription
SOUTH,498,South Descripton
EAST,299,East Description
WEST,297,West Description
299,outside,Room Description,
NORTH,299,North Discription
SOUTH,499,South Descripton
EAST,300,East Description
WEST,298,West Description
300,outside,Room Description,
NORTH,300,North Discription
SOUTH,500,South Descripton
EAST,301,East Description
WEST,299,West Description
301,outside,Room Description,
NORTH,301,North Discription
SOUTH,501,South Descripton
EAST,302,East Description
WEST,300,West Description
302,outside,Room Description,
NORTH,302,North Discription
SOUTH,502,South Descripton
EAST,303,East Description
WEST,301,West Description
303,outside,Room Description,
NORTH,303,North Discription
SOUTH,503,South Descripton
EAST,304,East Description
WEST,302,West Description
304,outside,Room Description,
NORTH,304,North Discription
SOUTH,504,South Descripton
EAST,305,East Description
WEST,303,West Description
305,outside,Room Description,
NORTH,305,North Discription
SOUTH,505,South Descripton
EAST,306,East Description
WEST,304,West Description
306,outside,Room Description,
NORTH,306,North Discription
SOUTH,506,South Descripton
EAST,307,East Description
WEST,305,West Description
307,outside,Room Description,
NORTH,307,North Discription
SOUTH,507,South Descripton
EAST,308,East Description
WEST,306,West Description
308,outside,Room Description,
NORTH,308,North Discription
SOUTH,508,South Descripton
EAST,309,East Description
WEST,307,West Description
309,outside,Room Description,
NORTH,309,North Discription
SOUTH,509,South Descripton
EAST,310,East Description
WEST,308,West Description
310,outside,Room Description,
NORTH,310,North Discription
SOUTH,510,South Descripton
EAST,311,East Description
WEST,309,West Description
311,outside,Room Description,
NORTH,311,North Discription
SOUTH,511,South Descripton
EAST,312,East Description
WEST,310,West Description
312,outside,Room Description,
NORTH,312,North Discription
SOUTH,512,South Descripton
EAST,313,East Description
WEST,311,West Description
313,outside,Room Description,
NORTH,313,North Discription
SOUTH,513,South Descripton
EAST,314,East Description
WEST,312,West Description
314,outside,Room Description,
NORTH,314,North Discription
SOUTH,514,South Descripton
EAST,315,East Description
WEST,313,West Description
315,outside,Room Description,
NORTH,315,North Discription
SOUTH,515,South Descripton
EAST,316,East Description
WEST,314,West Description
316,outside,Room Description,
NORTH,316,North Discription
SOUTH,516,South Descripton
EAST,317,East Description
WEST,315,West Description
317,outside,Room Description,
NORTH,317,North Discription
SOUTH,517,South Descripton
EAST,318,East Description
WEST,316,West Description
318,outside,Room Description,
NORTH,318,North Discription
SOUTH,518,South Descripton
EAST,319,East Description
WEST,317,West Description
319,outside,Room Description,
NORTH,319,North Discription
SOUTH,519,South Descripton
EAST,320,East Description
WEST,318,West Description
320,outside,Room Description,
NORTH,320,North Discription
SOUTH,520,South Descripton
EAST,321,East Description
WEST,319,West Description
321,outside,Room Description,
NORTH,321,North Discription
SOUTH,521,South Descripton
EAST,322,East Description
WEST,320,West Description
322,outside,Room Description,
NORTH,322,North Discription
SOUTH,522,South Descripton
EAST,323,East Description
WEST,321,West Description
323,outside,Room Description,
NORTH,323,North Discription
SOUTH,523,South Descripton
EAST,324,East Description
WEST,322,West Description
324,outside,Room Description,
NORTH,324,North Discription
SOUTH,524,South Descripton
EAST,325,East Description
WEST,323,West Description
325,outside,Room Description,
NORTH,325,North Discription
SOUTH,525,South Descripton
EAST,326,East Description
WEST,324,West Description
326,outside,Room Description,
NORTH,326,North Discription
SOUTH,526,South Descripton
EAST,327,East Description
WEST,325,West Description
327,outside,Room Description,
NORTH,327,North Discription
SOUTH,527,South Descripton
EAST,328,East Description
WEST,326,West Description
328,outside,Room Description,
NORTH,328,North Discription
SOUTH,528,South Descripton
EAST,329,East Description
WEST,327,West Description
329,outside,Room Description,
NORTH,329,North Discription
SOUTH,529,South Descripton
EAST,330,East Description
WEST,328,West Description
330,outside,Room Description,
NORTH,330,North Discription
SOUTH,530,South Descripton
EAST,331,East Description
WEST,329,West Description
331,outside,Room Description,
NORTH,331,North Discription
SOUTH,531,South Descripton
EAST,332,East Description
WEST,330,West Description
332,outside,Room Description,
NORTH,332,North Discription
SOUTH,532,South Descripton
EAST,333,East Description
WEST,331,West Description
333,outside,Room Description,
NORTH,333,North Discription
SOUTH,533,South Descripton
EAST,334,East Description
WEST,332,West Description
334,outside,Room Description,
NORTH,334,North Discription
SOUTH,534,South Descripton
EAST,335,East Description
WEST,333,West Description
